Spike Times : 
14.3	11072
14.3	11132
14.3	11171
14.3	11273
14.3	11286
14.3	11295
14.3	11322
14.3	11333
14.3	11347
14.3	11423
14.3	11426
14.3	11433
14.3	11474
14.3	11579
14.3	11587
14.3	11602
14.3	11711
14.3	11740
14.3	11791
14.3	11925
14.3	11961
14.3	11984
14.3	12058
14.3	12097
14.3	12153
14.3	12213
14.3	12221
14.3	12247
14.3	12253
14.3	12286
14.3	12298
14.3	12390
14.3	12401
14.3	12436
14.3	12442
14.3	12449
14.3	12482
14.3	12498
14.4	71
14.4	84
14.4	97
14.4	115
14.4	137
14.4	151
14.4	152
14.4	155
14.4	160
14.4	165
14.4	179
14.4	184
14.4	200
14.4	232
14.4	314
14.4	315
14.4	339
14.4	341
14.4	394
14.4	406
14.4	436
14.4	442
14.4	497
14.4	521
14.4	539
14.4	541
14.4	542
14.4	581
14.4	605
14.4	612
14.4	656
14.4	662
14.4	788
14.4	831
14.4	950
14.4	989
14.4	1108
14.4	1121
14.4	1124
14.4	1152
14.4	1171
14.4	1264
14.4	1371
14.4	1374
14.4	1439
14.4	1461
14.4	1529
14.4	1568
14.4	1572
14.4	1602
14.4	1614
14.4	1653
14.4	1681
14.4	1702
14.4	1715
14.4	1780
14.4	1917
14.4	1919
14.4	1982
14.4	2022
14.4	2023
14.4	2034
14.4	2069
14.4	2193
14.4	2291
14.4	2351
14.4	2366
14.4	2373
14.4	2387
14.4	2433
14.4	2464
14.4	2468
14.4	2474
14.4	2561
14.4	2632
14.4	2637
14.4	2728
14.4	2739
14.4	2770
14.4	2796
14.4	2825
14.4	2913
14.4	3022
14.4	3048
14.4	3077
14.4	3159
14.4	3238
14.4	3293
14.4	3406
14.4	3420
14.4	3421
14.4	3425
14.4	3454
14.4	3455
14.4	3659
14.4	3717
14.4	3721
14.4	3725
14.4	3730
14.4	3772
14.4	3781
14.4	3803
14.4	3805
14.4	3806
14.4	3830
14.4	3833
14.4	3847
14.4	3874
14.4	3880
14.4	3910
14.4	3915
14.4	3918
14.4	3992
14.4	4021
14.4	4030
14.4	4095
14.4	4210
14.4	4222
14.4	4229
14.4	4243
14.4	4281
14.4	4335
14.4	4346
14.4	4450
14.4	4473
14.4	4499
14.4	4610
14.4	4650
14.4	4673
14.4	4681
14.4	4711
14.4	4757
14.4	4759
14.4	4787
14.4	4821
14.4	4860
14.4	4934
14.4	4941
14.4	4954
14.4	4999
14.4	5036
14.4	5088
14.4	5100
14.4	5154
14.4	5180
14.4	5230
14.4	5267
14.4	5302
14.4	5322
14.4	5434
14.4	5482
14.4	5552
14.4	5577
14.4	5582
14.4	5752
14.4	5759
14.4	5806
14.4	5881
14.4	5886
14.4	5923
14.4	6012
14.4	6052
14.4	6062
14.4	6077
14.4	6131
14.4	6195
14.4	6209
14.4	6228
14.4	6247
14.4	6280
14.4	6299
14.4	6320
14.4	6328
14.4	6335
14.4	6392
14.4	6405
14.4	6416
14.4	6462
14.4	6472
14.4	6473
14.4	6481
14.4	6509
14.4	6599
14.4	6680
14.4	6712
14.4	6724
14.4	6728
14.4	6759
14.4	6776
14.4	6809
14.4	6846
14.4	6903
14.4	6932
14.4	6947
14.4	6958
14.4	6977
14.4	7043
14.4	7047
14.4	7085
14.4	7267
14.4	7285
14.4	7321
14.4	7373
14.4	7532
14.4	7557
14.4	7566
14.4	7578
14.4	7598
14.4	7624
14.4	7626
14.4	7633
14.4	7648
14.4	7674
14.4	7679
14.4	7711
14.4	7718
14.4	7730
14.4	7738
14.4	7779
14.4	7801
14.4	7934
14.4	7982
14.4	7999
14.4	8052
14.4	8055
14.4	8067
14.4	8078
14.4	8298
14.4	8306
14.4	8341
14.4	8368
14.4	8391
14.4	8410
14.4	8450
14.4	8481
14.4	8485
14.4	8499
14.4	8510
14.4	8536
14.4	8562
14.4	8664
14.4	8666
14.4	8674
14.4	8768
14.4	8789
14.4	8804
14.4	8869
14.4	9031
14.4	9056
14.4	9060
14.4	9097
14.4	9116
14.4	9118
14.4	9121
14.4	9143
14.4	9231
14.4	9310
14.4	9393
14.4	9447
14.4	9454
14.4	9473
14.4	9475
14.4	9489
14.4	9525
14.4	9578
14.4	9597
14.4	9668
14.4	9675
14.4	9684
14.4	9709
14.4	9725
14.4	9738
14.4	9775
14.4	9783
14.4	9788
14.4	9799
14.4	9832
14.4	9908
14.4	9929
14.4	9938
14.4	9961
14.4	9999
14.4	10081
14.4	10132
14.4	10135
14.4	10136
14.4	10238
14.4	10248
14.4	10250
14.4	10287
14.4	10344
14.4	10345
14.4	10372
14.4	10379
14.4	10384
14.4	10427
14.4	10487
14.4	10508
14.4	10523
14.4	10607
14.4	10616
14.4	10641
14.4	10665
14.4	10759
14.4	10767
14.4	10777
14.4	10798
14.4	10899
14.4	10905
14.4	10907
14.4	10938
14.4	10979
14.4	10997
14.4	11017
14.4	11064
14.4	11106
14.4	11135
14.4	11160
14.4	11173
14.4	11202
14.4	11229
14.4	11234
14.4	11254
14.4	11309
14.4	11316
14.4	11320
14.4	11385
14.4	11443
14.4	11460
14.4	11497
14.4	11513
14.4	11515
14.4	11556
14.4	11677
14.4	11679
14.4	11685
14.4	11704
14.4	11745
14.4	11797
14.4	11841
14.4	11863
14.4	11873
14.4	11902
14.4	11913
14.4	11921
14.4	11939
14.4	11957
14.4	11962
14.4	11985
14.4	12004
14.4	12012
14.4	12109
14.4	12116
14.4	12166
14.4	12188
14.4	12198
14.4	12269
14.4	12308
14.4	12319
14.4	12345
14.4	12363
14.4	12491
14.5	5
14.5	202
14.5	229
14.5	281
14.5	313
14.5	401
14.5	423
14.5	428
14.5	438
14.5	464
14.5	478
14.5	479
14.5	503
14.5	506
14.5	513
14.5	579
14.5	644
14.5	675
14.5	727
14.5	753
14.5	770
14.5	945
14.5	1026
14.5	1136
14.5	1166
14.5	1196
14.5	1239
14.5	1295
14.5	1315
14.5	1351
14.5	1396
14.5	1434
14.5	1508
14.5	1520
14.5	1549
14.5	1555
14.5	1558
14.5	1585
14.5	1595
14.5	1617
14.5	1637
14.5	1652
14.5	1689
14.5	1795
14.5	1802
14.5	1819
14.5	1868
14.5	1892
14.5	1932
14.5	1978
14.5	1992
14.5	2061
14.5	2087
14.5	2121
14.5	2134
14.5	2150
14.5	2247
14.5	2338
14.5	2367
14.5	2510
14.5	2567
14.5	2616
14.5	2646
14.5	2732
14.5	2754
14.5	2777
14.5	2784
14.5	2816
14.5	2830
14.5	2846
14.5	2861
14.5	2886
14.5	2904
14.5	2964
14.5	3064
14.5	3139
14.5	3157
14.5	3182
14.5	3187
14.5	3234
14.5	3239
14.5	3283
14.5	3347
14.5	3354
14.5	3360
14.5	3460
14.5	3471
14.5	3473
14.5	3476
14.5	3488
14.5	3535
14.5	3583
14.5	3667
14.5	3673
14.5	3697
14.5	3760
14.5	3807
14.5	3856
14.5	3930
14.5	3994
14.5	3999
14.5	4022
14.5	4074
14.5	4144
14.5	4150
14.5	4185
14.5	4191
14.5	4205
14.5	4206
14.5	4209
14.5	4277
14.5	4330
14.5	4397
14.5	4416
14.5	4486
14.5	4597
14.5	4712
14.5	4716
14.5	4723
14.5	4767
14.5	4805
14.5	4830
14.5	4836
14.5	4851
14.5	4893
14.5	4906
14.5	4918
14.5	4923
14.5	4929
14.5	4964
14.5	4982
14.5	4995
14.5	5048
14.5	5051
14.5	5099
14.5	5135
14.5	5169
14.5	5184
14.5	5194
14.5	5232
14.5	5233
14.5	5263
14.5	5266
14.5	5319
14.5	5343
14.5	5352
14.5	5403
14.5	5455
14.5	5457
14.5	5486
14.5	5493
14.5	5591
14.5	5631
14.5	5658
14.5	5719
14.5	5798
14.5	5820
14.5	5835
14.5	6040
14.5	6084
14.5	6115
14.5	6258
14.5	6312
14.5	6345
14.5	6404
14.5	6409
14.5	6480
14.5	6498
14.5	6501
14.5	6542
14.5	6545
14.5	6547
14.5	6571
14.5	6692
14.5	6711
14.5	6793
14.5	6796
14.5	6826
14.5	6833
14.5	6835
14.5	6850
14.5	6898
14.5	6899
14.5	6959
14.5	6999
14.5	7003
14.5	7035
14.5	7055
14.5	7071
14.5	7079
14.5	7117
14.5	7134
14.5	7176
14.5	7226
14.5	7276
14.5	7362
14.5	7399
14.5	7417
14.5	7434
14.5	7438
14.5	7442
14.5	7495
14.5	7554
14.5	7567
14.5	7631
14.5	7696
14.5	7783
14.5	7817
14.5	7831
14.5	7844
14.5	7896
14.5	7914
14.5	7922
14.5	7960
14.5	8000
14.5	8017
14.5	8047
14.5	8066
14.5	8077
14.5	8189
14.5	8190
14.5	8269
14.5	8278
14.5	8311
14.5	8328
14.5	8336
14.5	8349
14.5	8367
14.5	8429
14.5	8466
14.5	8564
14.5	8600
14.5	8604
14.5	8610
14.5	8663
14.5	8671
14.5	8673
14.5	8756
14.5	8834
14.5	8895
14.5	8936
14.5	8945
14.5	8959
14.5	8963
14.5	9010
14.5	9057
14.5	9065
14.5	9140
14.5	9142
14.5	9158
14.5	9193
14.5	9244
14.5	9275
14.5	9333
14.5	9342
14.5	9486
14.5	9500
14.5	9522
14.5	9533
14.5	9563
14.5	9568
14.5	9600
14.5	9626
14.5	9705
14.5	9716
14.5	9730
14.5	9785
14.5	9803
14.5	9842
14.5	9864
14.5	9888
14.5	9948
14.5	10000
14.5	10014
14.5	10068
14.5	10102
14.5	10140
14.5	10213
14.5	10229
14.5	10246
14.5	10326
14.5	10331
14.5	10403
14.5	10464
14.5	10497
14.5	10564
14.5	10580
14.5	10612
14.5	10674
14.5	10764
14.5	10781
14.5	10788
14.5	10819
14.5	10868
14.5	10903
14.5	10914
14.5	10916
14.5	10931
14.5	10971
14.5	10984
14.5	11026
14.5	11031
14.5	11036
14.5	11045
14.5	11067
14.5	11117
14.5	11248
14.5	11262
14.5	11279
14.5	11280
14.5	11430
14.5	11451
14.5	11462
14.5	11582
14.5	11614
14.5	11615
14.5	11623
14.5	11642
14.5	11651
14.5	11664
14.5	11699
14.5	11737
14.5	11752
14.5	11753
14.5	11816
14.5	11840
14.5	11849
14.5	11871
14.5	11897
14.5	11918
14.5	11930
14.5	11953
14.5	12039
14.5	12236
14.5	12250
14.5	12254
14.5	12280
14.5	12306
14.5	12310
14.5	12324
14.6	3
14.6	45
14.6	46
14.6	48
14.6	53
14.6	90
14.6	158
14.6	162
14.6	208
14.6	303
14.6	373
14.6	375
14.6	393
14.6	431
14.6	483
14.6	494
14.6	586
14.6	628
14.6	804
14.6	844
14.6	852
14.6	859
14.6	904
14.6	1011
14.6	1012
14.6	1054
14.6	1085
14.6	1107
14.6	1125
14.6	1135
14.6	1206
14.6	1217
14.6	1256
14.6	1324
14.6	1392
14.6	1413
14.6	1457
14.6	1478
14.6	1496
14.6	1573
14.6	1625
14.6	1683
14.6	1732
14.6	1787
14.6	1837
14.6	1864
14.6	1890
14.6	1902
14.6	1936
14.6	2014
14.6	2020
14.6	2057
14.6	2125
14.6	2142
14.6	2157
14.6	2190
14.6	2219
14.6	2299
14.6	2316
14.6	2345
14.6	2421
14.6	2438
14.6	2462
14.6	2521
14.6	2525
14.6	2619
14.6	2644
14.6	2671
14.6	2672
14.6	2685
14.6	2691
14.6	2694
14.6	2712
14.6	2769
14.6	2797
14.6	2883
14.6	2895
14.6	2930
14.6	2937
14.6	2980
14.6	2996
14.6	3034
14.6	3063
14.6	3113
14.6	3141
14.6	3188
14.6	3192
14.6	3196
14.6	3197
14.6	3270
14.6	3276
14.6	3305
14.6	3313
14.6	3341
14.6	3343
14.6	3434
14.6	3496
14.6	3543
14.6	3571
14.6	3578
14.6	3601
14.6	3679
14.6	3728
14.6	3791
14.6	3823
14.6	3869
14.6	3886
14.6	3966
14.6	3996
14.6	4059
14.6	4069
14.6	4072
14.6	4169
14.6	4193
14.6	4198
14.6	4430
14.6	4508
14.6	4526
14.6	4541
14.6	4554
14.6	4565
14.6	4658
14.6	4659
14.6	4765
14.6	4772
14.6	4840
14.6	4846
14.6	4873
14.6	4885
14.6	4891
14.6	4919
14.6	4987
14.6	5010
14.6	5011
14.6	5043
14.6	5095
14.6	5174
14.6	5241
14.6	5254
14.6	5287
14.6	5349
14.6	5388
14.6	5418
14.6	5431
14.6	5483
14.6	5492
14.6	5509
14.6	5513
14.6	5527
14.6	5640
14.6	5696
14.6	5709
14.6	5714
14.6	5762
14.6	5787
14.6	5841
14.6	5864
14.6	5875
14.6	5930
14.6	5991
14.6	6032
14.6	6039
14.6	6054
14.6	6128
14.6	6147
14.6	6214
14.6	6244
14.6	6372
14.6	6426
14.6	6452
14.6	6474
14.6	6517
14.6	6537
14.6	6551
14.6	6589
14.6	6613
14.6	6615
14.6	6631
14.6	6641
14.6	6672
14.6	6696
14.6	6763
14.6	6772
14.6	6805
14.6	6840
14.6	6929
14.6	6933
14.6	6992
14.6	7000
14.6	7046
14.6	7082
14.6	7174
14.6	7225
14.6	7263
14.6	7322
14.6	7337
14.6	7433
14.6	7570
14.6	7575
14.6	7580
14.6	7585
14.6	7643
14.6	7768
14.6	7770
14.6	7782
14.6	7800
14.6	7936
14.6	7954
14.6	7958
14.6	7970
14.6	7991
14.6	8034
14.6	8037
14.6	8103
14.6	8186
14.6	8291
14.6	8292
14.6	8312
14.6	8326
14.6	8371
14.6	8374
14.6	8396
14.6	8454
14.6	8478
14.6	8519
14.6	8520
14.6	8552
14.6	8587
14.6	8840
14.6	8905
14.6	8906
14.6	8953
14.6	9077
14.6	9093
14.6	9153
14.6	9224
14.6	9243
14.6	9248
14.6	9307
14.6	9345
14.6	9360
14.6	9390
14.6	9412
14.6	9432
14.6	9492
14.6	9514
14.6	9590
14.6	9612
14.6	9744
14.6	9773
14.6	9808
14.6	9877
14.6	9914
14.6	9926
14.6	9992
14.6	9995
14.6	10046
14.6	10134
14.6	10161
14.6	10224
14.6	10272
14.6	10276
14.6	10303
14.6	10333
14.6	10369
14.6	10376
14.6	10382
14.6	10397
14.6	10426
14.6	10488
14.6	10535
14.6	10556
14.6	10617
14.6	10620
14.6	10635
14.6	10676
14.6	10704
14.6	10706
14.6	10779
14.6	10806
14.6	10832
14.6	10871
14.6	10887
14.6	10900
14.6	10904
14.6	10986
14.6	11007
14.6	11169
14.6	11213
14.6	11290
14.6	11299
14.6	11368
14.6	11383
14.6	11406
14.6	11424
14.6	11427
14.6	11463
14.6	11476
14.6	11514
14.6	11516
14.6	11546
14.6	11610
14.6	11617
14.6	11668
14.6	11669
14.6	11738
14.6	11836
14.6	11865
14.6	11870
14.6	11890
14.6	11901
14.6	11950
14.6	11960
14.6	11970
14.6	12005
14.6	12020
14.6	12043
14.6	12065
14.6	12087
14.6	12106
14.6	12244
14.6	12260
14.6	12325
14.6	12398
14.7	22
14.7	44
14.7	69
14.7	105
14.7	138
14.7	143
14.7	203
14.7	216
14.7	231
14.7	245
14.7	280
14.7	282
14.7	362
14.7	383
14.7	504
14.7	536
14.7	562
14.7	609
14.7	626
14.7	665
14.7	687
14.7	714
14.7	740
14.7	932
14.7	942
14.7	984
14.7	1002
14.7	1153
14.7	1162
14.7	1178
14.7	1222
14.7	1309
14.7	1363
14.7	1417
14.7	1435
14.7	1441
14.7	1452
14.7	1505
14.7	1658
14.7	1725
14.7	1769
14.7	1776
14.7	1850
14.7	1879
14.7	1912
14.7	1933
14.7	2110
14.7	2239
14.7	2287
14.7	2402
14.7	2473
14.7	2495
14.7	2504
14.7	2587
14.7	2767
14.7	2779
14.7	2900
14.7	2901
14.7	2916
14.7	2958
14.7	2967
14.7	2990
14.7	3006
14.7	3037
14.7	3112
14.7	3172
14.7	3241
14.7	3297
14.7	3359
14.7	3426
14.7	3607
14.7	3623
14.7	3627
14.7	3660
14.7	3740
14.7	3839
14.7	3912
14.7	3928
14.7	3941
14.7	4067
14.7	4068
14.7	4117
14.7	4141
14.7	4148
14.7	4182
14.7	4183
14.7	4207
14.7	4306
14.7	4332
14.7	4338
14.7	4344
14.7	4349
14.7	4437
14.7	4456
14.7	4461
14.7	4536
14.7	4546
14.7	4569
14.7	4624
14.7	4669
14.7	4733
14.7	4742
14.7	4774
14.7	4788
14.7	4820
14.7	4861
14.7	4871
14.7	5026
14.7	5057
14.7	5069
14.7	5115
14.7	5162
14.7	5228
14.7	5264
14.7	5333
14.7	5447
14.7	5480
14.7	5510
14.7	5533
14.7	5568
14.7	5747
14.7	5805
14.7	5828
14.7	5874
14.7	5908
14.7	5997
14.7	6019
14.7	6072
14.7	6194
14.7	6204
14.7	6223
14.7	6234
14.7	6235
14.7	6307
14.7	6336
14.7	6357
14.7	6377
14.7	6423
14.7	6430
14.7	6468
14.7	6490
14.7	6530
14.7	6565
14.7	6658
14.7	6668
14.7	6725
14.7	6771
14.7	6814
14.7	6842
14.7	6845
14.7	6921
14.7	6955
14.7	6984
14.7	7020
14.7	7034
14.7	7050
14.7	7110
14.7	7115
14.7	7133
14.7	7192
14.7	7222
14.7	7336
14.7	7378
14.7	7455
14.7	7483
14.7	7597
14.7	7647
14.7	7650
14.7	7747
14.7	7755
14.7	7795
14.7	7950
14.7	8013
14.7	8019
14.7	8079
14.7	8139
14.7	8140
14.7	8182
14.7	8242
14.7	8301
14.7	8416
14.7	8567
14.7	8620
14.7	8654
14.7	8696
14.7	8765
14.7	8799
14.7	8819
14.7	8908
14.7	8956
14.7	8968
14.7	9019
14.7	9148
14.7	9152
14.7	9170
14.7	9175
14.7	9305
14.7	9410
14.7	9427
14.7	9436
14.7	9465
14.7	9546
14.7	9562
14.7	9724
14.7	9802
14.7	9805
14.7	9887
14.7	10108
14.7	10257
14.7	10432
14.7	10437
14.7	10447
14.7	10494
14.7	10559
14.7	10586
14.7	10628
14.7	10745
14.7	10748
14.7	10766
14.7	10842
14.7	11073
14.7	11144
14.7	11222
14.7	11224
14.7	11277
14.7	11310
14.7	11321
14.7	11378
14.7	11397
14.7	11499
14.7	11506
14.7	11589
14.7	11590
14.7	11666
14.7	11747
14.7	11763
14.7	11796
14.7	11812
14.7	11826
14.7	11867
14.7	11932
14.7	12032
14.7	12076
14.7	12110
14.7	12130
14.7	12138
14.7	12148
14.7	12165
14.7	12196
14.7	12243
14.7	12288
14.7	12292
14.7	12356
14.7	12359
14.7	12485
14.8	28
14.8	30
14.8	92
14.8	127
14.8	176
14.8	186
14.8	274
14.8	349
14.8	425
14.8	439
14.8	440
14.8	500
14.8	533
14.8	540
14.8	564
14.8	619
14.8	621
14.8	703
14.8	736
14.8	752
14.8	865
14.8	960
14.8	1024
14.8	1029
14.8	1041
14.8	1061
14.8	1115
14.8	1134
14.8	1148
14.8	1185
14.8	1205
14.8	1229
14.8	1242
14.8	1303
14.8	1312
14.8	1327
14.8	1373
14.8	1400
14.8	1451
14.8	1454
14.8	1490
14.8	1688
14.8	1703
14.8	1754
14.8	1764
14.8	1811
14.8	1949
14.8	1983
14.8	1997
14.8	1998
14.8	2051
14.8	2058
14.8	2072
14.8	2217
14.8	2246
14.8	2331
14.8	2426
14.8	2427
14.8	2430
14.8	2536
14.8	2546
14.8	2645
14.8	2726
14.8	2753
14.8	2807
14.8	2905
14.8	2954
14.8	2975
14.8	3085
14.8	3094
14.8	3166
14.8	3191
14.8	3247
14.8	3317
14.8	3342
14.8	3396
14.8	3493
14.8	3504
14.8	3547
14.8	3552
14.8	3582
14.8	3593
14.8	3719
14.8	3796
14.8	3843
14.8	3863
14.8	3985
14.8	4008
14.8	4011
14.8	4028
14.8	4047
14.8	4084
14.8	4108
14.8	4164
14.8	4287
14.8	4303
14.8	4476
14.8	4481
14.8	4507
14.8	4529
14.8	4558
14.8	4735
14.8	4756
14.8	4839
14.8	4844
14.8	4898
14.8	4927
14.8	5167
14.8	5207
14.8	5332
14.8	5495
14.8	5506
14.8	5581
14.8	5607
14.8	5621
14.8	5627
14.8	5666
14.8	5717
14.8	5821
14.8	5882
14.8	5922
14.8	6133
14.8	6255
14.8	6271
14.8	6319
14.8	6412
14.8	6420
14.8	6451
14.8	6500
14.8	6503
14.8	6507
14.8	6523
14.8	6543
14.8	6578
14.8	6676
14.8	6693
14.8	6722
14.8	6810
14.8	6831
14.8	6877
14.8	6881
14.8	6938
14.8	7042
14.8	7220
14.8	7277
14.8	7446
14.8	7519
14.8	7609
14.8	7630
14.8	7663
14.8	7713
14.8	7757
14.8	7758
14.8	7790
14.8	7819
14.8	7912
14.8	7939
14.8	7992
14.8	8056
14.8	8109
14.8	8119
14.8	8133
14.8	8153
14.8	8178
14.8	8200
14.8	8223
14.8	8244
14.8	8334
14.8	8360
14.8	8365
14.8	8464
14.8	8494
14.8	8739
14.8	8748
14.8	8776
14.8	8792
14.8	8833
14.8	8849
14.8	8926
14.8	8937
14.8	8979
14.8	8985
14.8	8986
14.8	8992
14.8	9070
14.8	9108
14.8	9119
14.8	9123
14.8	9144
14.8	9169
14.8	9184
14.8	9220
14.8	9272
14.8	9292
14.8	9364
14.8	9435
14.8	9596
14.8	9648
14.8	9660
14.8	9719
14.8	9727
14.8	9861
14.8	9897
14.8	9906
14.8	9939
14.8	10062
14.8	10067
14.8	10094
14.8	10117
14.8	10189
14.8	10322
14.8	10337
14.8	10373
14.8	10378
14.8	10387
14.8	10433
14.8	10449
14.8	10486
14.8	10537
14.8	10566
14.8	10593
14.8	10610
14.8	10668
14.8	10705
14.8	10734
14.8	10746
14.8	10757
14.8	10760
14.8	10769
14.8	10811
14.8	10935
14.8	10954
14.8	10957
14.8	10961
14.8	11018
14.8	11048
14.8	11110
14.8	11120
14.8	11178
14.8	11215
14.8	11218
14.8	11228
14.8	11239
14.8	11269
14.8	11272
14.8	11304
14.8	11329
14.8	11395
14.8	11403
14.8	11417
14.8	11444
14.8	11477
14.8	11552
14.8	11599
14.8	11612
14.8	11778
14.8	11803
14.8	11951
14.8	11967
14.8	12034
14.8	12068
14.8	12080
14.8	12175
14.8	12209
14.8	12222
14.8	12237
14.8	12285
14.8	12328
14.8	12384
14.8	12387
14.8	12443
14.8	12471
14.8	12492
14.9	26
14.9	64
14.9	116
14.9	130
14.9	212
14.9	288
14.9	450
14.9	505
14.9	537
14.9	580
14.9	630
14.9	638
14.9	767
14.9	786
14.9	832
14.9	836
14.9	871
14.9	873
14.9	894
14.9	900
14.9	907
14.9	967
14.9	974
14.9	1059
14.9	1203
14.9	1261
14.9	1318
14.9	1503
14.9	1516
14.9	1608
14.9	1618
14.9	1882
14.9	1908
14.9	2005
14.9	2098
14.9	2102
14.9	2103
14.9	2162
14.9	2323
14.9	2451
14.9	2475
14.9	2484
14.9	2508
14.9	2511
14.9	2526
14.9	2551
14.9	2670
14.9	2687
14.9	2773
14.9	2789
14.9	2867
14.9	2896
14.9	2924
14.9	2953
14.9	2978
14.9	3005
14.9	3010
14.9	3019
14.9	3043
14.9	3073
14.9	3203
14.9	3216
14.9	3249
14.9	3256
14.9	3515
14.9	3549
14.9	3550
14.9	3553
14.9	3639
14.9	3661
14.9	3835
14.9	3841
14.9	3907
14.9	3937
14.9	3943
14.9	3946
14.9	3951
14.9	3952
14.9	3960
14.9	3982
14.9	3988
14.9	4025
14.9	4026
14.9	4038
14.9	4058
14.9	4190
14.9	4238
14.9	4296
14.9	4326
14.9	4331
14.9	4389
14.9	4404
14.9	4418
14.9	4438
14.9	4455
14.9	4468
14.9	4509
14.9	4574
14.9	4591
14.9	4654
14.9	4696
14.9	4728
14.9	4736
14.9	4909
14.9	4973
14.9	4979
14.9	5046
14.9	5087
14.9	5089
14.9	5101
14.9	5171
14.9	5189
14.9	5205
14.9	5218
14.9	5260
14.9	5303
14.9	5360
14.9	5374
14.9	5394
14.9	5435
14.9	5556
14.9	5572
14.9	5616
14.9	5728
14.9	5740
14.9	5827
14.9	5851
14.9	5869
14.9	5913
14.9	5970
14.9	6008
14.9	6135
14.9	6256
14.9	6272
14.9	6305
14.9	6382
14.9	6391
14.9	6418
14.9	6549
14.9	6553
14.9	6554
14.9	6566
14.9	6573
14.9	6575
14.9	6604
14.9	6620
14.9	6829
14.9	6901
14.9	6902
14.9	6991
14.9	7010
14.9	7059
14.9	7130
14.9	7171
14.9	7217
14.9	7330
14.9	7357
14.9	7365
14.9	7385
14.9	7453
14.9	7469
14.9	7610
14.9	7669
14.9	7741
14.9	7792
14.9	7815
14.9	7880
14.9	7893
14.9	7919
14.9	7971
14.9	8021
14.9	8110
14.9	8168
14.9	8271
14.9	8470
14.9	8527
14.9	8534
14.9	8605
14.9	8827
14.9	8847
14.9	8919
14.9	8934
14.9	8988
14.9	8995
14.9	9061
14.9	9141
14.9	9187
14.9	9210
14.9	9269
14.9	9312
14.9	9321
14.9	9379
14.9	9565
14.9	9625
14.9	9643
14.9	9649
14.9	9677
14.9	9731
14.9	9912
14.9	9978
14.9	10002
14.9	10003
14.9	10101
14.9	10124
14.9	10129
14.9	10145
14.9	10171
14.9	10209
14.9	10220
14.9	10232
14.9	10277
14.9	10283
14.9	10285
14.9	10300
14.9	10310
14.9	10349
14.9	10390
14.9	10422
14.9	10467
14.9	10470
14.9	10472
14.9	10479
14.9	10524
14.9	10552
14.9	10622
14.9	10657
14.9	10707
14.9	10724
14.9	10752
14.9	10754
14.9	10758
14.9	10762
14.9	10853
14.9	10878
14.9	10936
14.9	11024
14.9	11093
14.9	11147
14.9	11259
14.9	11291
14.9	11298
14.9	11318
14.9	11372
14.9	11375
14.9	11436
14.9	11445
14.9	11566
14.9	11570
14.9	11648
14.9	11690
14.9	11716
14.9	11821
14.9	11855
14.9	11857
14.9	11888
14.9	11904
14.9	11919
14.9	11944
14.9	11956
14.9	11998
14.9	12018
14.9	12026
14.9	12103
14.9	12170
14.9	12186
14.9	12279
14.9	12309
14.9	12340
14.9	12374
14.9	12406
14.9	12411
14.9	12421
14.9	12430
14.9	12444
14.9	12494
15	14
15	37
15	269
15	376
15	403
15	487
15	710
15	769
15	811
15	813
15	850
15	872
15	993
15	1040
15	1071
15	1074
15	1122
15	1141
15	1255
15	1285
15	1293
15	1301
15	1369
15	1386
15	1397
15	1401
15	1436
15	1459
15	1479
15	1489
15	1541
15	1621
15	1682
15	1729
15	1829
15	1863
15	1899
15	1911
15	1927
15	1937
15	1956
15	2000
15	2045
15	2093
15	2151
15	2172
15	2184
15	2199
15	2326
15	2353
15	2376
15	2395
15	2417
15	2472
15	2481
15	2490
15	2534
15	2768
15	2838
15	2903
15	2962
15	2995
15	2999
15	3057
15	3120
15	3127
15	3155
15	3186
15	3280
15	3310
15	3311
15	3319
15	3339
15	3373
15	3398
15	3417
15	3441
15	3487
15	3512
15	3656
15	3787
15	3840
15	3868
15	3905
15	3980
15	4079
15	4231
15	4232
15	4300
15	4360
15	4367
15	4447
15	4525
15	4533
15	4566
15	4620
15	4769
15	4816
15	4849
15	4852
15	4940
15	4943
15	4962
15	5075
15	5168
15	5179
15	5245
15	5277
15	5294
15	5323
15	5373
15	5453
15	5462
15	5494
15	5524
15	5540
15	5594
15	5699
15	5741
15	5793
15	5888
15	5909
15	5994
15	6001
15	6063
15	6083
15	6114
15	6130
15	6142
15	6164
15	6213
15	6284
15	6353
15	6484
15	6544
15	6601
15	6606
15	6656
15	6690
15	6704
15	6743
15	6783
15	6844
15	6869
15	6891
15	6897
15	6904
15	6913
15	7080
15	7156
15	7190
15	7227
15	7258
15	7291
15	7344
15	7351
15	7558
15	7655
15	7774
15	7775
15	7805
15	7905
15	7972
15	7975
15	7979
15	8076
15	8088
15	8136
15	8141
15	8148
15	8160
15	8161
15	8173
15	8218
15	8263
15	8295
15	8395
15	8451
15	8452
15	8493
15	8517
15	8560
15	8566
15	8743
15	8754
15	8766
15	8896
15	8955
15	9079
15	9088
15	9225
15	9289
15	9361
15	9407
15	9466
15	9477
15	9517
15	9530
15	9610
15	9623
15	9627
15	9634
15	9650
15	9669
15	9822
15	9830
15	9843
15	9863
15	9915
15	9941
15	9974
15	10021
15	10034
15	10052
15	10107
15	10200
15	10266
